,item_name,main_category,sub_category,receipt_id,date,item_code,quantity,payment_type,unit_buying_price,unit_selling_price,unit_price_margin,category,total_buying_price,total_selling price,total_margin,year,quarter,month,day_of_week,hour_of_day,quantity_type,investment,revenue,profit
452,Flat beans,Fresh produce,Other vegies,890,890,1,427.6719999999997,2,10.0,1,10.0,1,1,395,395,2,4,12,7,24,2,0.0,4276.72,4276.72
453,Florentine,Snacks,Biscuits,10,10,1,10.0,2,6.354545455,1,0.9645454549999999,1,1,1,1,2,4,7,6,7,1,53.9,63.54545455,9.645454549999998
454,Flower pot,Flowers,Flowers,341,341,1,552.0,2,10.0,1,10.0,1,1,8,8,2,4,12,7,13,3,0.0,5520.0,5520.0
455,Fresh garlic,Fresh produce,Root vegies,1,1,1,1.0,1,0.99,1,0.99,1,1,1,1,1,1,1,1,1,1,0.0,0.99,0.99
456,Fresh juice 2 for $5,Beverages,Fruit juice,29,29,1,29.0,2,5.0,1,2.0099999999999985,1,1,1,1,1,2,4,7,11,1,86.71,145.0,58.28999999999996
457,Fried bread chips sweet 200g,Snacks,Packaged snacks,2,2,1,2.0,1,6.99,1,0.99,1,1,1,1,1,1,2,2,2,1,12.0,13.98,1.98
458,Fried bread fruit chips 200g,Snacks,Packaged snacks,9,9,1,9.0,2,6.990000000000001,1,0.99,1,1,1,1,2,3,7,6,6,1,54.0,62.91000000000001,8.91
459,Fried jack fruit chips 200g,Snacks,Packaged snacks,11,11,1,11.0,2,4.490000000000001,1,1.49,1,1,1,1,1,4,7,5,10,1,33.0,49.390000000000015,16.39
460,Fried keeramin,Pantry staples,Condiments,12,12,1,14.0,2,6.489999999999999,1,1.6900000000000002,1,2,2,2,2,4,6,5,8,2,67.19999999999997,90.85999999999999,23.660000000000004
461,Fried onion & maldive fish sambol,Pantry staples,Condiment,23,23,1,24.0,2,7.990000000000002,1,3.0400000000000005,1,1,1,1,2,4,8,7,11,1,118.80000000000004,191.76000000000005,72.96000000000001
462,Fried sprats 160g,Pantry staples,Sardines,58,58,1,62.0,2,6.5,1,1.5,1,2,2,2,2,4,10,7,17,2,310.0,403.0,93.0
463,Fried sprats 160g kandy,Pantry staples,Sardines,18,18,1,19.0,2,6.5,1,1.5,1,1,1,1,2,4,9,6,10,1,95.0,123.5,28.5
464,Fuji apple juice,Beverages,Fruit juice,39,39,1,42.0,2,6.990000000000004,1,1.9899999999999993,1,1,1,1,2,4,10,7,14,1,210.0,293.58000000000015,83.57999999999997
465,Funugreek seed 50g,Pantry staples,Spices,32,32,1,36.0,2,1.9900000000000004,1,0.7899999999999995,1,2,2,2,2,4,10,7,11,2,43.2,71.64000000000001,28.439999999999984
466,Fusilli no.56,Pantry staples,Pasta,74,74,1,85.0,2,1.2000000000000017,1,0.4100000000000001,1,2,2,2,2,4,12,7,18,2,67.14999999999996,102.00000000000016,34.85
467,Galangal,Fresh produce,Veggies,21,21,1,1.8620000000000005,2,18.0,1,13.0,1,20,20,20,2,3,7,6,10,1,9.31,33.516,24.206
468,Garam masala 100g,Pantry staples,Spices,11,11,1,11.0,2,2.5,1,0.5499999999999999,1,1,1,1,2,3,6,7,8,1,21.449999999999996,27.5,6.049999999999999
469,Garam masala shan,Pantry staples,Spices,12,12,1,12.0,2,3.0,1,3.0,1,1,1,1,1,3,6,5,7,1,0.0,36.0,36.0
470,Garlic & ginger 1kg,Pantry staples,Spices,73,73,1,73.0,2,6.9900000000000055,1,2.1899999999999986,1,1,1,1,2,4,12,7,16,1,350.4000000000005,510.27000000000044,159.8699999999999
471,Garlic 500g,Fresh produce,Onions,3,3,1,3.0,2,2.49,1,0.49,1,1,1,1,2,3,3,2,3,1,6.0,7.470000000000001,1.47
472,Garlic chinese 500g,Fresh produce,Onions,2332,2332,1,2512.0,2,2.5,1,2.5,1,1,6,6,2,4,12,7,24,2,0.0,6280.0,6280.0
473,Garlic crush 1kg,Pantry staples,Spices,49,49,1,51.0,2,6.990000000000005,1,2.1899999999999986,1,1,1,1,2,4,12,7,15,1,244.80000000000024,356.49000000000024,111.68999999999993
474,Garlic loose,Fresh produce,Garlic,4169,4169,1,583.2239999999982,2,10.0,1,10.0,1,1,275,275,2,4,12,7,24,2,0.0,5832.240000000008,5832.240000000008
475,Garlic mince 350g pattu,Pantry staples,Pickle,7,7,1,7.0,2,3.490000000000001,1,0.92,1,1,1,1,1,2,4,4,6,1,17.99,24.430000000000007,6.44
476,Garlic pickle,Pantry staples,Pickle,15,15,1,15.0,2,2.990000000000001,1,0.9900000000000001,1,1,1,1,2,4,9,7,8,1,30.0,44.850000000000016,14.850000000000001
477,Garlic shoots,Fresh produce,Asian vegies,263,263,1,326.0,2,1.8000000000000076,1,1.8000000000000076,1,1,5,5,2,4,11,7,12,2,0.0,586.8000000000012,586.8000000000012
478,Garlic shoots 2for 3.5,Fresh produce,Deals,235,235,1,239.0,2,3.5,1,3.5,1,1,2,2,2,4,10,7,12,2,0.0,836.5,836.5
479,Garlic single clove 250g,Fresh produce,Onions,90,90,1,99.0,2,2.900000000000003,1,2.900000000000003,1,1,3,3,2,3,7,7,11,2,0.0,287.1000000000001,287.1000000000001
480,Gem munchee,Snacks,Packaged snacks,38,38,1,42.0,2,0.9899999999999999,1,0.4899999999999999,1,2,2,2,2,4,12,7,10,2,21.0,41.57999999999999,20.579999999999995
481,Ghee / qbb 400g,Pantry staples,Oil,31,31,1,31.0,2,8.5,1,1.3500000000000008,1,1,1,1,2,4,12,7,13,1,221.65000000000012,263.5,41.85000000000002
482,Ghee toasst,Breads & bakery,Toast,13,13,1,18.0,2,3.4900000000000015,1,1.2899999999999996,1,3,3,3,2,4,7,6,6,2,39.599999999999994,62.82000000000002,23.22
483,Giger beer elp 330ml,Beverages,Soda,10,10,1,10.0,2,1.6272727269999998,1,0.727272727,1,1,1,1,1,4,7,6,7,1,9.000000000000002,16.272727269999997,7.27272727
484,Ginger,Fresh produce,Other vegies,3700,3700,1,458.88200000000217,2,10.0,1,10.0,1,1,248,248,2,4,12,7,24,2,0.0,4588.820000000001,4588.820000000001
485,Ginger & apple juice,Beverages,Health,81,81,1,141.0,2,6.990000000000006,1,1.990000000000001,1,4,4,4,2,4,12,7,18,2,705.0,985.590000000001,280.5900000000002
486,Ginger & garlic 350g pattu,Pantry staples,Condiments,8,8,1,8.0,2,3.490000000000001,1,0.92,1,1,1,1,1,2,4,4,3,1,20.56,27.92000000000001,7.36
487,Ginger beer bundaberg 375ml,Beverages,Soda,9,9,1,9.0,2,2.5,1,1.0,1,1,1,1,1,2,3,6,6,1,13.5,22.5,9.0
488,Ginger black tea,Beverages,Tea,23,23,1,23.0,2,3.9500000000000015,1,1.1999999999999995,1,1,1,1,2,4,11,6,8,1,63.25,90.85000000000004,27.59999999999999
489,Ginger gold apple,Fresh produce,Apples,95,95,1,70.93,2,3.5,1,3.5,1,1,83,83,2,2,4,7,21,2,0.0,248.25500000000008,248.25500000000008
490,Ginger nut mun,Snacks,Biscuits,85,85,1,107.0,2,1.4000000000000024,1,0.600000000000001,1,4,4,4,2,4,12,7,12,2,85.59999999999985,149.80000000000024,64.20000000000009
491,Ginger tea 200g,Beverages,Tea,1,1,1,1.0,1,5.5,1,5.5,1,1,1,1,1,1,1,1,1,1,0.0,5.5,5.5
492,Gold honeydew,Fresh produce,Melons,421,421,1,495.0,2,4.0,1,1.5,1,6,6,6,2,4,11,7,18,2,1237.5,1980.0,742.5
493,Gold kiwi 2 for,Fresh produce,Deals,333,333,1,573.0,2,3.0,1,1.1999999999999929,1,5,5,5,2,4,8,7,12,2,1031.4,1719.0,687.5999999999987
494,Gold marie 2for2.50,Snacks,Biscuits,140,140,1,198.0,2,2.2727272729999917,1,0.6327272730000003,1,4,4,4,2,4,12,7,18,2,324.7199999999989,450.00000005399863,125.28000005400007
495,Gold nugget700g,Fresh produce,Citrus fruits,168,168,1,186.0,2,2.0,1,-0.19999999999999962,1,4,4,4,2,3,4,7,11,2,409.1999999999988,372.0,-37.199999999999996
496,Gold nuggets mandarin,Fresh produce,Citrus fruits,144,144,1,122.56199999999998,2,2.990000000000006,1,0.9899999999999989,1,127,127,127,2,2,4,7,11,2,245.12399999999997,366.46038,121.33637999999995
497,Golden moon rockmelon,Fresh produce,Melons,57,57,1,79.0,2,1.5,1,1.5,1,1,4,4,1,2,2,7,11,2,0.0,118.5,118.5
498,Gooddies rice crackers 100g qbma,Snacks,Packaged snacks,5,5,1,5.0,2,1.9899999999999998,1,0.55,1,1,1,1,1,1,2,3,4,1,7.199999999999999,9.95,2.75
499,Goraka paste derana,Pantry staples,Condiments,27,27,1,27.0,2,4.989999999999998,1,1.3900000000000003,1,1,1,1,2,4,11,7,12,1,97.19999999999996,134.72999999999996,37.53000000000001
500,Gourmet salt crystals 1kg,Pantry staples,Spices,28,28,1,80.0,2,1.9900000000000004,1,0.7899999999999995,1,7,7,7,2,4,11,7,14,3,96.0,159.19999999999996,63.2
501,Grapefruit marsh,Fresh produce,Citrus fruits,434,434,1,443.9729999999998,2,3.990000000000008,1,0.4900000000000024,1,343,343,343,2,4,12,7,23,2,1553.9054999999996,1771.4522699999998,217.54676999999992
502,Grapefruit ruby,Fresh produce,Citrus fruits,464,464,1,409.9700000000001,2,3.990000000000008,1,1.9900000000000073,1,358,358,358,2,4,12,7,24,2,819.9400000000002,1635.7803,815.8403000000002
503,Grapes black,Fresh produce,Grapes,3010,3010,1,2384.434,2,3.9899999999998204,1,3.9899999999998204,1,1,774,774,2,4,10,7,24,2,0.0,9513.891659999983,9513.891659999983
504,Grapes calmeria,Fresh produce,Grapes,29,29,1,23.870000000000005,2,1.9900000000000004,1,-1.51,1,28,28,28,1,1,1,7,8,2,83.545,47.5013,-36.0437
505,Grapes red globe,Fresh produce,Grapes,495,495,1,431.1750000000001,2,4.5,1,2.0,1,347,347,347,2,4,8,7,11,2,1077.9375,1940.2875000000008,862.3500000000003
506,Grapes sulthana,Fresh produce,Grapes,1329,1329,1,939.2280000000005,2,4.989999999999851,1,2.989999999999898,1,562,562,562,2,2,5,7,24,2,1878.456000000001,4686.747720000001,2808.2917199999983
507,Grapes white seedless,Fresh produce,Grapes,2403,2403,1,2041.8709999999999,3,2.989999999999846,1,2.989999999999846,1,1,652,652,2,4,10,7,24,2,0.0,6105.194289999997,6105.194289999997
508,Great northern beans 500g,Pantry staples,Pulses and grains,90,90,1,104.0,2,2.990000000000004,1,1.2900000000000027,1,3,3,3,2,4,12,7,17,2,176.7999999999999,310.96000000000043,134.16000000000022
509,Green coconut sambol rabeena,Pantry staples,Sauces,30,30,1,34.0,2,5.5,1,2.25,1,2,2,2,2,4,12,7,9,2,110.5,187.0,76.5
510,Green jack fruits,Fresh produce,Asian vegies,6,6,1,6.022,2,6.990000000000001,1,6.990000000000001,1,1,7,7,1,1,2,4,5,2,0.0,42.09378,42.09378
511,Green kale bunch,Fresh produce,Bunch vegies,845,845,1,903.0,2,3.0,1,1.5,1,4,4,4,2,4,12,7,23,2,1354.5,2709.0,1354.5
512,Green lentils 500g,Pantry staples,Pulses and grains,167,167,1,189.0,2,3.5,1,1.300000000000004,1,3,3,3,2,4,12,7,22,2,415.7999999999989,661.5,245.7000000000007
513,Green mango,Fresh produce,Fruits,8,8,1,7.686000000000001,2,4.990000000000001,1,2.99,1,5,5,5,1,2,4,4,7,2,15.372000000000002,38.353139999999996,22.98114
514,Green tea mint,Beverages,Tea,7,7,1,7.0,2,3.9499999999999997,1,1.2,1,1,1,1,2,3,5,6,7,1,19.25,27.65,8.4
515,Guava,Fresh produce,Tropical fruits,97,97,1,57.672000000000025,2,6.990000000000006,1,5.990000000000006,1,77,77,77,2,2,4,7,17,2,57.672000000000025,403.1272799999999,345.4552800000001
516,Hairy melon,Fresh produce,Asian vegies,13,13,1,10.246,2,1.9899999999999995,1,-0.3399999999999999,1,11,11,11,1,1,2,7,9,2,23.873179999999998,20.38954,-3.48364
517,Harischandra coffee 100g,Beverages,Tea,26,26,1,28.0,2,3.5,1,1.1999999999999995,1,2,2,2,2,4,9,7,9,2,64.39999999999998,98.0,33.599999999999994
518,Harischandra noodless 400g,Snacks,Noodles,108,108,1,124.0,2,2.990000000000005,1,1.290000000000002,1,3,3,3,2,4,12,7,22,2,210.79999999999973,370.7600000000007,159.96000000000015
519,Harischandra special noodles,Snacks,Noodles,35,35,1,41.0,2,2.989999999999999,1,1.2899999999999994,1,2,2,2,2,4,10,7,11,2,69.70000000000005,122.58999999999997,52.88999999999998
520,Harishchandra coffe 200g,Beverages,Coffee,24,24,1,24.0,2,6.0,1,1.5,1,1,1,1,2,3,6,7,8,1,108.0,144.0,36.0
521,Hathawariya porridge 50g,Snacks,Packaged snacks,2,2,1,2.0,1,1.6,1,0.5,1,1,1,1,1,1,2,1,2,1,2.2,3.2,1.0
522,Hawaian cookies mun,Snacks,Biscuits,53,53,1,59.0,2,1.3636363640000009,1,0.46363636399999947,1,2,2,2,2,3,9,7,13,2,53.099999999999945,80.45454547600005,27.354545475999966
523,Hawaian sweet potato,Fresh produce,Potatoes,604,604,1,469.0280000000001,2,3.989999999999974,1,1.4900000000000073,1,408,408,408,2,4,12,7,23,2,1172.5700000000006,1871.4217199999991,698.8517200000005
524,Hawaiian cookiea 2for 2.80,Snacks,Biscuits,10,10,1,11.0,2,2.5454545449999997,1,0.595454545,1,2,2,2,1,3,6,7,8,2,21.449999999999996,27.999999995000003,6.549999994999999
525,Hibiscus tea,Beverages,Tea,3,3,1,3.0,1,3.5,1,1.67,1,1,1,1,1,3,3,2,3,1,5.49,10.5,5.01
526,Honey gold mango,Fresh produce,Fruits,79,79,1,144.0,2,2.0,1,2.0,1,1,5,5,2,2,4,7,15,2,0.0,288.0,288.0
527,Honey murcott mandarin,Fresh produce,Citrus fruits,464,464,1,398.07100000000025,2,3.990000000000008,1,1.9900000000000073,1,341,341,341,2,2,6,7,12,2,796.1420000000005,1588.3032900000017,792.1612899999996
528,Honey pear,Fresh produce,Pears,67,67,1,46.98399999999999,2,2.9900000000000024,1,2.9900000000000024,1,1,61,61,2,2,5,7,10,2,0.0,140.48216000000002,140.48216000000002
529,Honeydew,Fresh produce,Melons,421,421,1,494.0,2,4.799999999999968,1,4.799999999999968,1,1,5,5,2,4,12,7,22,2,0.0,2371.1999999999944,2371.1999999999944
530,Honeydew half,Fresh produce,Cut fruits,19,19,1,21.0,2,1.6900000000000002,1,0.6899999999999997,1,2,2,2,2,4,9,7,8,2,21.0,35.49000000000001,14.489999999999993
531,Hot murukku300g,Snacks,Packaged snacks,5,5,1,5.0,1,3.9900000000000007,1,1.24,1,1,1,1,2,2,3,5,4,1,13.75,19.950000000000003,6.2
532,Hot party mix,Snacks,Packaged snacks,13,13,1,13.0,2,3.9900000000000015,1,1.24,1,1,1,1,2,4,7,6,7,1,35.75,51.87000000000002,16.12
533,Hot sev,Snacks,Packaged snacks,4,4,1,5.0,2,3.99,1,1.24,1,2,2,2,2,2,2,3,4,2,13.75,19.950000000000003,6.199999999999999
534,Hot tapioca chips 300g,Snacks,Packaged snacks,12,12,1,12.0,2,4.990000000000001,1,0.9900000000000001,1,1,1,1,1,2,5,7,10,1,48.0,59.88000000000002,11.88
535,Hungarian capsicum,Fresh produce,Capsicum,11,11,1,6.066,2,4.990000000000001,1,4.990000000000001,1,1,12,12,1,1,2,6,6,2,0.0,30.26934,30.26934
536,Icing gem 200g,Pantry staples,Sugar,22,22,1,25.0,2,1.5454545449999992,1,0.6954545450000004,1,2,2,2,1,3,6,6,9,2,21.249999999999993,38.63636362499998,17.38636362500001
537,Icing sugar 500g,Pantry staples,Sugar,1,1,1,1.0,1,2.29,1,0.89,1,1,1,1,1,1,1,1,1,1,1.4,2.29,0.89
538,Idly rice 1kg,Pantry staples,Rice,11,11,1,14.0,2,3.2899999999999996,1,0.7900000000000001,1,3,3,3,2,4,8,6,7,2,35.0,46.059999999999995,11.06
539,India gate sella 5kg,Pantry staples,Grapes,6,6,1,6.0,2,13.99,1,2.0,1,1,1,1,1,1,2,5,6,1,71.94,83.94,12.0
540,India gate super 10kg,Pantry staples,Rice,2,2,1,2.0,1,42.0,1,10.0,1,1,1,1,1,1,2,2,2,1,64.0,84.0,20.0
541,Indian gate classic 5kg,Pantry staples,Rice,24,24,1,25.0,2,24.5,1,5.5,1,2,2,2,2,4,10,7,13,2,475.0,612.5,137.5
542,Indian gate super 6.250kg,Pantry staples,Rice,21,21,1,21.0,2,23.5,1,5.5,1,1,1,1,2,4,10,6,14,1,378.0,493.5,115.5
543,Indian pearl pear,Fresh produce,Pears,4,4,1,1.7239999999999998,2,5.5,1,5.5,1,1,4,4,1,1,1,3,3,1,0.0,9.482,9.482
544,Italian artichoke purple,Fresh produce,Other vegies,53,53,1,132.0,2,1.5,1,1.5,1,1,5,5,2,2,5,7,11,2,0.0,198.0,198.0
545,Jack fruit young green,Fresh produce,Asian vegies,3,3,1,6.0,1,1.99,1,0.79,1,1,1,1,1,1,2,2,3,1,7.2,11.94,4.74
546,Jak mallum in brine arali,Pantry staples,Condiments,15,15,1,15.0,2,4.490000000000001,1,1.5799999999999996,1,1,1,1,1,4,11,6,10,1,43.64999999999999,67.35000000000002,23.699999999999996
547,Jambo kalamata olives,Fresh produce,Other vegies,20,20,1,34.452999999999996,2,5.989999999999998,1,1.4899999999999993,1,20,20,20,2,2,3,6,8,2,155.0385,206.37347,51.334970000000006
548,Josephine pears,Fresh produce,Pears,271,271,1,266.02999999999986,2,2.9900000000000073,1,1.9900000000000062,1,234,234,234,2,4,8,7,12,2,266.02999999999986,795.4296999999997,529.3997
549,Jujubes 100g uswatte,Snacks,Packaged snacks,11,11,1,12.0,2,1.9899999999999995,1,0.54,1,1,1,1,1,3,6,6,10,1,17.399999999999995,23.879999999999995,6.48
550,Kaffir lime leaves,Fresh produce,Herbs,5,5,1,5.0,2,2.0,1,2.0,1,1,1,1,1,2,3,3,5,1,0.0,10.0,10.0
551,Kalamata olives,Fresh produce,Veggies,82,82,1,149.53900000000002,2,5.0,1,0.5,1,84,84,84,2,3,6,7,10,2,672.9255000000002,747.6950000000003,74.76950000000001
552,Kalu dodol 450g,Snacks,Biscuits,8,8,1,8.0,2,5.990000000000001,1,1.3900000000000001,1,1,1,1,1,3,4,4,7,1,36.800000000000004,47.92000000000001,11.120000000000001
553,Kang kong,Fresh produce,Asian vegies,72,72,1,25.248000000000008,2,14.0,1,12.5,1,67,67,67,2,4,7,7,11,1,37.87200000000001,353.47200000000004,315.6000000000001
554,Karapincha porridge 50g,Pantry staples,Dry,9,9,1,16.0,2,1.5999999999999999,1,0.5,1,2,2,2,1,2,3,6,8,2,17.6,25.60000000000001,8.0
555,Karela tea,Beverages,Tea,2,2,1,2.0,2,3.95,1,1.2,1,1,1,1,1,1,1,2,1,1,5.5,7.9,2.4
556,Katta sambol veg,Fresh produce,Other vegies,3,3,1,3.0,2,6.2,1,1.5,1,1,1,1,2,2,3,3,3,1,14.100000000000001,18.6,4.5
557,Keeramin large200g sera,Pantry staples,Sardines,10,10,1,10.0,2,4.5,1,1.4000000000000001,1,1,1,1,1,3,6,4,7,1,31.000000000000007,45.0,14.000000000000002
558,Keeramin small 200g sera,Pantry staples,Sardines,13,13,1,15.0,2,4.5,1,0.4,1,2,2,2,1,3,7,5,7,2,61.50000000000001,67.5,6.0
559,Keitt mango,Fresh produce,Fruits,32,32,1,56.0,2,2.5,1,2.5,1,1,4,4,1,1,2,7,10,2,0.0,140.0,140.0
560,Kensington pride mango,Fresh produce,Fruits,922,922,1,1907.234,2,2.0,1,2.0,1,1,25,25,2,3,8,7,17,3,0.0,3814.468,3814.468
561,Kensington pride mangoes large,Fresh produce,Fruits,752,752,1,1499.0,2,3.0,1,3.0,1,1,10,10,2,3,7,7,22,3,0.0,4497.0,4497.0
562,Keow mango,Fresh produce,Tropical fruits,35,35,1,19.865999999999996,2,4.5,1,4.5,1,1,34,34,1,1,2,7,11,2,0.0,89.39700000000002,89.39700000000002
563,King coconut water,Beverages,Fruit juice,22,22,1,26.0,2,2.9900000000000007,1,0.49000000000000016,1,2,2,2,1,3,7,7,12,2,65.0,77.74000000000001,12.740000000000004
564,King oyster,Fresh produce,Mushrooms,169,169,1,178.0,2,3.990000000000007,1,3.990000000000007,1,1,3,3,2,4,12,7,12,2,0.0,710.2200000000013,710.2200000000013
565,King oyster baby,Fresh produce,Mushrooms,1,1,1,1.0,1,3.7,1,3.7,1,1,1,1,1,1,1,1,1,1,0.0,3.7,3.7
566,Kist chilli paste325g,Pantry staples,Spices,42,42,1,45.0,2,5.445454544999996,1,0.895454545,1,3,3,3,2,4,12,7,17,2,204.75000000000014,245.04545452499983,40.295454525
567,Kist pineapple jam 300g,Pantry staples,Condiments,2,2,1,2.0,1,2.8,1,0.8,1,1,1,1,1,2,2,2,2,1,4.0,5.6,1.6
568,Kithul jaggery 300g,Pantry staples,Sugar,11,11,1,11.0,2,4.990000000000001,1,1.1899999999999997,1,1,1,1,2,4,8,3,7,1,41.8,54.890000000000015,13.089999999999996
569,Kithul jaggery 500g se,Pantry staples,Sugar,10,10,1,16.0,2,5.990000000000001,1,1.7399999999999998,1,3,3,3,2,3,6,5,8,2,68.0,95.84,27.839999999999996
570,Kithul treacle360ml,Pantry staples,Sugar,2,2,1,2.0,1,4.536363636,1,1.036363636,1,1,1,1,1,2,2,2,2,1,7.0,9.072727272,2.072727272
571,Kiwi fruit gold,Fresh produce,Other fruits,288,288,1,870.0,2,1.8000000000000074,1,1.300000000000007,1,10,10,10,2,4,10,7,22,3,435.0,1565.9999999999973,1130.9999999999986
572,Kiwi fruit green,Fresh produce,Other fruits,1599,1599,1,860.9139999999999,2,5.5,1,5.5,1,1,510,510,2,4,12,7,24,2,0.0,4735.026999999991,4735.026999999991
573,Kohlrabi,Fresh produce,Other vegies,292,292,1,321.0,2,3.0,1,3.0,1,1,4,4,2,4,12,7,23,2,0.0,963.0,963.0
574,Kohlrabi purple,Fresh produce,Root vegies,12,12,1,14.0,2,3.0,1,3.0,1,1,2,2,2,4,8,6,9,2,0.0,42.0,42.0
575,Kottu mee chicken 78g,Snacks,Noodles,6,6,1,10.0,2,1.4000000000000001,1,0.39999999999999997,1,2,2,2,1,2,3,3,5,2,10.0,14.0,3.9999999999999996
576,Kottumee hot & spicy,Snacks,Packaged snacks,26,26,1,56.0,2,1.4899999999999998,1,0.49000000000000016,1,4,4,4,2,4,8,7,10,2,56.0,83.44,27.44
577,Lady jane mango,Fresh produce,Grapes,68,68,1,83.0,2,2.0,1,2.0,1,1,3,3,2,2,3,7,11,2,0.0,166.0,166.0
578,Lal qilla basmathi 5kg,Pantry staples,Rice,4,4,1,4.0,2,23.0,1,5.0,1,1,1,1,2,3,4,4,3,1,72.0,92.0,20.0
579,Lanka mix300g,Snacks,Packaged snacks,6,6,1,7.0,2,3.9900000000000007,1,1.24,1,2,2,2,2,3,6,4,4,2,19.25,27.930000000000007,8.68
580,Lasagna sheets large 250g,Pantry staples,Pasta,25,25,1,33.0,2,2.200000000000001,1,0.8099999999999997,1,2,2,2,2,4,11,7,11,2,45.87000000000001,72.60000000000005,26.72999999999999
581,Late imperial mandarines,Fresh produce,Citrus fruits,73,73,1,67.266,2,2.990000000000003,1,2.990000000000003,1,1,72,72,1,1,2,7,12,2,0.0,201.12534000000008,201.12534000000008
582,Leek,Fresh produce,Other vegies,2673,2673,1,3815.0,2,2.0,1,1.0,1,9,9,9,2,4,12,7,24,3,3815.0,7630.0,3815.0
583,Leek baby,Fresh produce,Other vegies,14,14,1,21.0,2,0.8,1,0.8,1,1,4,4,2,2,4,6,10,2,0.0,16.800000000000004,16.800000000000004
584,Lemon,Fresh produce,Citrus fruits,3654,3654,1,1879.221000000005,3,2.9899999999998244,1,2.9899999999998244,1,1,725,725,2,4,12,7,24,3,0.0,5618.870789999984,5618.870789999984
585,Lemon 1kg,Fresh produce,Citrus fruits,5,5,1,5.0,2,1.9899999999999998,1,-0.76,1,1,1,1,2,2,3,5,5,1,13.75,9.95,-3.8
586,Lemon puff 2 for 2.50,Breads & bakery,Puff,157,157,1,164.0,2,2.2727272729999917,1,0.5227272730000008,1,2,2,2,2,4,12,7,19,2,287.0,372.7272727719986,85.72727277200012
587,Lemon puff mun,Breads & bakery,Puff,55,55,1,64.0,2,1.2727272730000008,1,0.37272727299999986,1,2,2,2,2,3,7,7,11,2,57.599999999999945,81.45454547200005,23.854545471999998
588,Lemongrass,Fresh produce,Herbs,295,295,1,424.0,2,1.1999999999999935,1,1.1999999999999935,1,1,5,5,2,4,12,7,24,2,0.0,508.79999999999785,508.79999999999785
589,Lentils 400g,Pantry staples,Pulses and grains,58,58,1,83.0,2,1.2900000000000014,1,0.37999999999999984,1,5,5,5,2,4,12,7,16,2,75.52999999999987,107.07000000000009,31.53999999999999
590,Lettuce cos,Fresh produce,Lettuces,358,358,1,392.0,2,3.0,1,3.0,1,1,6,6,2,4,12,7,24,2,0.0,1176.0,1176.0
591,Lettuce iceberg,Fresh produce,Lettuces,5022,5022,1,5812.0,2,2.5,1,2.5,1,1,10,10,2,4,12,7,24,3,0.0,14530.0,14530.0
592,Lettuce oak green,Fresh produce,Lettuces,313,313,1,329.0,2,2.0,1,2.0,1,1,3,3,2,4,9,7,22,2,0.0,658.0,658.0
593,Lettuce rocket,Fresh produce,Lettuces,560,560,1,53.23599999999995,2,20.0,1,20.0,1,1,119,119,2,4,12,7,23,2,0.0,1064.7199999999987,1064.7199999999987
594,Lettuce salad mix loose,Fresh produce,Lettuces,1388,1388,1,197.62400000000088,2,12.0,1,0.0,1,224,224,1,2,4,12,7,24,2,2371.487999999988,2371.487999999988,0.0
595,Liittle chocolate roll,Breads & bakery,Sweet bread,80,80,1,96.0,2,4.090909091000009,1,1.090909091,1,3,3,3,1,3,9,7,11,2,288.0,392.7272727360007,104.72727273600002
596,Lima beans 500g,Pantry staples,Grains and pulses,4,4,1,4.0,2,3.8,1,0.8,1,1,1,1,1,1,2,3,2,1,12.0,15.2,3.2
597,Lime pickle 350g,Pantry staples,Pickle,5,5,1,5.0,2,4.99,1,1.29,1,1,1,1,1,3,5,4,4,1,18.5,24.950000000000003,6.45
598,Lime pickle la,Pantry staples,Pickle,14,14,1,14.0,2,4.79,1,1.6900000000000002,1,1,1,1,2,4,9,7,7,1,43.40000000000001,67.06,23.660000000000004
599,Limes,Fresh produce,Citrus fruits,815,815,1,216.20400000000018,2,8.5,1,8.1000000000001,1,272,272,272,2,4,11,7,24,2,86.48160000000009,1837.7340000000024,1751.2524000000008
600,Linguine no.1,Pantry staples,Pasta,71,71,1,99.0,2,1.2000000000000017,1,0.41000000000000003,1,4,4,4,2,4,12,7,20,2,78.20999999999998,118.80000000000014,40.58999999999999
601,Link enriched paspanguwa,Beverages,Tea,29,29,1,54.0,2,1.5,1,0.75,1,5,5,5,2,4,11,6,14,2,40.5,81.0,40.5
602,Link samahan 10pac,Beverages,Tea,44,44,1,44.0,2,2.900000000000002,1,0.6999999999999995,1,1,1,1,2,4,12,7,11,1,96.80000000000007,127.6000000000001,30.79999999999998
603,Link samahan 25 pac,Beverages,Tea,1,1,1,2.0,1,7.15,1,4.95,1,1,1,1,1,1,1,1,1,1,4.4,14.3,9.9
604,Link samahan 5 pac,Beverages,Tea,7,7,1,8.0,2,1.318181818,1,0.268181818,1,2,2,2,1,2,4,4,7,2,8.4,10.545454544,2.145454544
605,Linseed whole 500g,Pantry staples,Spices,11,11,1,11.0,2,3.9900000000000015,1,0.9900000000000001,1,1,1,1,2,4,7,6,8,1,33.0,43.890000000000015,10.89
606,Lite r/raw samba1kg,Pantry staples,Rice,24,24,1,25.0,2,3.5,1,1.3999999999999995,1,1,1,1,1,3,7,7,11,1,52.50000000000002,87.5,34.999999999999986
